,id,text,date,index,author,im_url,platform,sampleSource,label,Comments
4646,42175,@narouk66 Kuzu en Baudet zijn echt omdat ze dicht bij hun achterban staan maar de rest is toneel,2021-09-16,11464991,mrReddington007,,Twitter,keywords,Niets,
4647,42176," mask people. Hier is het ook weer het devies ; vastklampem aan de tanende macht, zolang het nog gaat.  Hetzelfde treffen wij aan bij de joker Biden van de USA, die de verkiezingen stal en ook hij werd al jaren geleden verwijderd en vervangen door rubber mask people. Daarom wil Putin niet met hem praten en de Arabische wereld weigerd hem te ontvangen........",2022-06-07,7778716,1409104876,,Telegram,keywords,Elite-complot#Niets,
4648,42177,"En die loopt aan dezelfde leiband als Mark Rutte: die van het WEF, BIS, VanGuard, BlackRock – de échte machthebbers.   En over twee jaar vindt u het doodgewoon. Net zoals het leven in 2019 nú al een verre herinnering is. Zodat we snel verder kunnen met de volgende stap: uw gedrag. Eerst maar even uw gedrag op Internet.   Want opruiende berichten zoals deze,",2021-09-15,2927768,1216320855,,Telegram,keywords,Elite-complot#Niets,
4649,42178,"@chriszeeven @christenunie @D66 Dat kan.....maar we zijn (gelukkig) een soeverein land, dus eigen keuzes. D66, net als GroenLinks, is vooral met populisme. En alleen omdat het zogenaamd """"""""deugd"""""""" komen ze ermee weg😪. Lastig hoor discussiëren met mensen die deugen. En en en en!",2021-10-26,13382151,MvButselaar,,Twitter,random,Niets,
4650,42179,@TweetHola @Alex_KJanssen @hydrocholoric @lientje1967 @GideonvMeijeren @hendrikotten3 Je zou de financiële gangen van Thierry eens na moeten gaan 🤡😂 wat een puinzooi. Die gaat op vakantie van FVD geld,2022-07-28,30207274,Johnny_Wielie,,Twitter,random,Niets,
4651,42180,"idd, ik hoop dat Kuipers Rutte van Dissel en de rest van de oplichters hun straf krijgen voor de genocide die ze gepleegd hebben",2022-09-11,9527695,5276466637,,Telegram,random,Niets,
4652,42181,@geertwilderspvv @OzcanAkyol Moet je bij een Turk zijn.,2022-01-11,17832877,Pacocis,,Twitter,random,Niets,
4653,42182,"ouden geen wapens nodig hebben. Vooropgesteld dat die 150.000 hun eigen volk zou willen aanvallen, dat is op zich al zeer twijfelachtig. Laat staan op hun eigen volk zou willen schieten.... Kijk een knuppeltje met een drug pilletje dat wil af en toe nog wel.....maar dan heb je het ook gehad. En als je in de geschiedenis kijkt dan lossen wij zulke dingen ande",2022-08-06,8728980,1380789070,,Telegram,keywords,Niets,
4654,42183,"En weer is er een D66 minister die er een teringzooi van maakt. Rob Jetten, mag jij ook even een motie van falen krijgen? Of voer je hier een Kaagje uit en ben je lekker schoolziek als ze jou ter verantwoording gaan roepen.  Oh ja, laten we ook niet vergeten WIE deze rekening van dit wanbeleid moet betalen. Dat zijn wij!",2022-08-26,9003627,1262654195,,Telegram,random,Niets,
4655,42184,"@Cosmopolitka @ingedelate @RobRobmokum @nuijten_rob @EsbeeEspen @JaspervanDijkSP @beek38 @wierdduk @georgevanhouts @MaxvanderWerff @Deus_Abscondis @JvanDijkS @PietLekkerkerk @SadetKarabulut @RonSmallenburg @DrsP38 @_Bartotten_ @g900ap @KarelRosman @WilmerHeck @swsjoerdsma @SBergsma @hdevreij @AXorbitant @ZanBizar @DevliegerErik @SPBreda @inge75 @michelvrschuren @BasMaes @OlafvdBruggen @veerleslegers Jij zit (jullie zitten) bij @SPnl en bij de fascisten van @fvdemocratie omdat zij, net als jij/jullie, onderdanig en kritiekloos (tegen royale betaling?) de kwaadaardige agenda van het Kremlin dienen.",2021-06-21,8378014,PaulGJK,,Twitter,random,Niets,
4656,42185,"@WijZeggen @petersipkes @marcelbar8 @lientje1967 Ja, je bent een of wappie of je bent het niet.",2021-08-05,9800030,Eliesje3,,Twitter,keywords,Niets,
4657,42186,"@christenunie Maak de dag nog feestelijker. Geef de veroordeelde moslim terroriste Soumaya Sahla ook een baan. Als voorganger. U weet wel, die moslima die een collega van Segers wilde vermoorden. En zondag weer in de kerk allemaal.",2022-01-22,18585706,Nuchtererealist,,Twitter,random,Niets,
4658,42187,"nnige klimaatplannen 7. AOW leeftijd versneld omhoog 8. Armoede gestegen 9. Basisadministratie modernisering mislukt en ruim 100 miljoen weggegooid 10. Belastingdeals met multinationals 11. Bezuinigd op politie, defensie en justitie 12. Bilderbergconferenties 13. Boeren en Nederlands eigen voedselvoorziening moeten kapot 14. Bonnetjes Teeven/Opstelten 15. BP",2021-02-12,371457,1407424270,,Telegram,keywords,Niets,
4659,42188,"@BergsmaGert @DevliegerErik @D66 Nee, zoiets bedoeld Erik https://t.co/gQSvOGwzGY",2021-03-13,3721941,groeestate,https://pbs.twimg.com/media/EwYY7ItWYAAYaFE.jpg,Twitter,random,Niets,
4660,42189,Wilders maar uitnodigen. Allemaal. https://t.co/v0m0ZG3dg1,2021-09-23,11846380,nangro11,,Twitter,random,Niets,
4661,42190,"ts wat niet mag, dan gaat je vinkje op rood want alles is digitaal. Dus maak je borst maar nat. Laat mij jullie een tip geven, begin maar alvast met voedsel inslaan, want ook hierover zijn al genoeg signalen gegeven! Daarnaast was vandaag op het nieuws dat het land weer rood kleurt en het binnenkort weer nieuwe prikjes regent die gekoppeld zijn aan je QR, du",2021-10-22,3632351,1207271524,,Telegram,random,Niets,
4662,42191,"t Majoor van het canadesche leger roept zijn officieren op een etisch ZELF onderzoek te doen en de kant van HET  volk te kiezen, omdat zij een eed gezworen hebben aan het volk. DIT GELDT OOK VOOR DE MILITAIRE EENHEDEN VAN EUROPA. WEEST ER VAN OVERTUIGD, ALS ZIJ U ARRESTEREN VOOR DIENSTWEIGERING, DE STAAT BINNEN HET JAAR AAN U SCHADE VERGOEDING MOET BETALEN V",2022-02-12,5948735,1515176446,,Telegram,keywords,Niets,
4663,42192,"@Kristine29ha @fvdemocratie Tijd voor een goed gesprek ❤ tenzij het een draak van een schoonmoeder is, dan is gepaste stilte op zijn plaats 😅",2021-12-14,16275985,FlapFriesland,,Twitter,random,Niets,
4664,42193,@Erwin3e De slogan van @groenlinks voor de volgende verkiezingen schijnt dan ook te zijn: “Met GroenLinks terug naar de middeleeuwen!”,2022-03-10,21781076,BlockedFries,,Twitter,random,Niets,
4665,42194,"6 jaar geleden sprak ik Neelie Kroes aan op haar corruptie, vandaag komt de waarheid uit. - Yernaz Ramautarsing  Zie ook: https://www.hln.be/buitenland/uber-files-onthullen-hoe-europese-toppolitici-uber-stiekem-hielpen-emmanuel-macron-en-neelie-kroes-genoemd~afa3e5a2/ de voormalige vicevoorzitter van de Europese Commissie, Neelie Kroes, lobbyde in 2015 en 20",2022-07-12,8337637,1260012013,,Telegram,random,Niets,
4666,42195,tristatecity.nl/ https://en.wikipedia.org/wiki/Smart_city https://www.ninefornews.nl/wef-pion-hoekstra-laat-boeren-stikken-cda-werkt-keihard-om-the-great-reset-te-implementeren/ https://t.me/smogrefugees/27 https://t.me/smogrefugees/30 https://www.youtube.com/watch?v=Laia-GQOVnE  https://en.wikipedia.org/wiki/Urban_heat_island https://t.me/smogrefugees/35?co,2021-12-04,4551967,768890602,,Telegram,keywords,Niets,
4667,42196,"Please read this fantastic interview with our political leader, Thierry Baudet, by IM1776.  https://im1776.com/2021/06/22/interview-thierry-baudet/",2022-09-08,9173164,,,Telegram,random,Niets,
4668,42197,"@lientje1967 Nou, schokkend hoor.",2021-08-04,9780680,yamlima1,,Twitter,random,Niets,
4669,42198,aag zijn verantwoordelijk voor vele doden en zieken in Nederland!  Het zijn oorlogsmisdadigers!  Ze dienen voor een militair Tribunaal berecht te worden!  https://www.de-nieuwe-media.nl/l/dus-toch-vaccinatieplicht-voor-zorg/,2021-04-25,1095169,1204836708,,Telegram,keywords,(Gewelds)bedreiging,
4670,42199,"Corona, het sociaalkredietsysteem, Taiwan: China is relevanter dan ooit.  FVD organiseert op 25 augustus het symposium waar deze thema’s (en meer) aan bod komen.  Met grote internationale sprekers als Jack Posobiec en Pete Hoekstra. Haal nu je tickets (GRATIS voor leden): https://events.fvd.nl/china-symposium",2022-08-10,8783520,1316064890,,Telegram,random,Niets,
4671,42200,Dus #bij1 is nu #uit1 ?? #dtv 🤔,2021-07-29,9666943,ReijnenJT,,Twitter,random,Niets,
4672,42201,https://www.de-nieuwe-media.nl/l/de-totale-instorting-van-het-nazi-regiem-onder-leiding-van-rutte-en-de-fake-koning-is-nabij/,2022-06-24,8026965,1417386448,,Telegram,random,Niets,
4673,42202,@Jesuslovvesus @sharktyricon @GideonvMeijeren Dat is verschrikkelijk! Het wordt inderdaad hoog tijd dat de Russen Oekraine verlaten en de bevolking weer veilig is…,2022-08-30,32312810,Hans1960,,Twitter,random,Niets,
4674,42203,faalministers  🤷‍♂️  😭  🤡🤡🤡,2022-03-02,9884351,1755143975,,Telegram,random,Niets,
4675,42204,@SuperjanTwee @SigridKaag Het Boek Job Kaag. Mooi Joods verhaal. Of ze zich krabt met een potscherf weet ik niet.,2021-03-05,3034611,janzand,,Twitter,random,Niets,
4676,42205,@WBHoekstra Ze bibberen en beven van angst na het lezen van je tweet @WBHoekstra,2022-05-13,25254498,Sopknook,,Twitter,random,Niets,
4677,42206,Laat zien hoe corrupt dit kabinet is. En Thierry Baudet heeft geen woord gelogen. https://t.co/IS88zViFug,2022-09-21,33954783,veldkamp152,,Twitter,keywords,Niets,
4678,42207,lig-br~a2def108/,2022-07-15,8393977,1216320855,,Telegram,keywords,Niets,
4679,42208,EEN HISTORISCH BESEF BRIEFJE AAN VERA BERGKAMP    https://www.lnnmedia.nl/opinie/een-historisch-besef-briefje-aan-vera-bergkamp/    #censuur #corona #covid #COVID-19 #Covid19 #D66 #GideonvanMeijeren #Nazi #Plandemie #tweedewereldoorlog #VeraBergkamp #WEF,2021-09-14,2905958,1300971920,,Telegram,random,Niets,
4680,42209,sian TV series; ▪️Nike - delivery to Russia is closed; ▪️Nestle - closes all 6 factories in the Russian Federation; ▪️OnlyFans - closure of the country; ▪️PayPal - freezing accounts for withdrawals; ▪️Paramount - movie distribution block; ▪️PornHub - content access ban; ▪️Porsche - withdrawal from the Russian Federation; ▪️Renault - exit from the market; ▪️S,2022-07-04,8183844,1367175036,,Telegram,keywords,Niets,
4681,42210,"mpt, zónder dat er vragen gesteld, cq controle op gehouden wordt. Álles tot meerdere """"""""""""""""Eer en Glorie"""""""""""""""" van de, door ons kabinet zo aanbeden - en opgedwongen- Gif-testen/spuiten. Je moet dan tóch ál je integriteit, en compleet je morele kompas kwijt zijn, om als verantwoordelijke bewindslieden dit goed te keuren.  Het is dat er een Minister is die ál die ",2021-04-14,970384,1230669025,,Telegram,random,Niets,
4682,42211,"Gefeliciteerd @Lisawesterveld, misschien moet je, in de komende periode, toch eens gaan nadenken over een kandidatuur voor het lijsttrekkerschap bij de volgende verkiezingen.",2021-03-22,4514060,DreuningP,,Twitter,random,Niets,
4683,42212,@Veldhorst__W @thierrybaudet Toch proost Mark Rutte gewoon met Poetin. ScHaNDe! https://t.co/8aLxEd5a3P,2022-04-05,23011260,Benjamin___Ben,"https://pbs.twimg.com/media/FPlufoEXMAI0wDk.jpg,https://pbs.twimg.com/media/FPlufyxWYAErakO.jpg",Twitter,random,Niets,
4684,42213,"@RTLnieuws Nee hoor, het kartel beschermd hem. Net zoals zijn mede compaan Rutte. Je krijgt dat tuig echt niet weg. Die dienen een andere agenda.",2022-04-05,23013865,ArenoeHans,,Twitter,keywords,Niets,
4685,42214,"@wvanwijk @CorinneEllemeet 😎🤪 Nou , dan heeft God nog een vergeten te straffen  : Rutte",2021-09-17,11505749,verwilderd,,Twitter,random,Niets,
4686,42215,@MarijnissenL Ik krijg er steeds meer begrip voor dat in de middeleeuwen heksen op de brandstapel aan hun einde kwamen.,2022-09-07,32869342,ryk_sr2,,Twitter,random,Niets,
4687,42216,"Aug. 20, 2022 GTB 669.  WAT WETEN WIJ TOT NU TOE, IS HET TIJD OM GEZAMELIJK OPTETREKKEN NAAR DEN HAAG, OF GAAN ZIJ VANZELF WEG........????  Wij weten dat het kabinet ons voorgelogen heeft met de corona. Zij hebben opzettelijk gezwegen en, erger nog, de leugen nadrukkelijk als waarheid gebracht. Zij hebben heel Nederland in paniek gebracht en de economie trac",2022-08-20,8922991,1380789070,,Telegram,random,Niets,
4688,42217,L ⚙️ #website ✌🏾 www.hetnieuwsmaardananders.nl 🦻🏾,2022-03-11,6457470,1493409873,,Telegram,keywords,Niets,
4689,42218,IS MAAR EEN SWITCH...... POPCORN....EN EEN GLAASJE...? DAT MAG LANGZAMERHAND WEL......!!! GTB.,2022-03-06,6359982,1547150958,,Telegram,random,Niets,
4690,42219,Baudet mag van stinkhoer Vera Bergkamp geen motie indienen omdat 'zij de motie niet toelaat'. Hij wordt gewoon ee mond gesnoerd! Echt diep heel gevaarlijk wordt het nu.,2022-02-28,6246507,588396399,,Telegram,random,Niets,
4691,42220,https://www.geenstijl.nl/5162124/mark-rutte-tribunaal-wanneer/?s=09,2021-11-18,4172768,1247941609,,Telegram,random,Niets,
4692,42221,"de pogingen van de landen in het Westen om steeds maar weer gelden over te maken naar de Ukraine....(wij moeten dat uitpluizen, want is een manier om ook zakken te vullen.) De Liberale Totalitaire Regiems van de westerse landen zijn aan het wankelen omdat de bevolkingen wakker aan het worden zijn en het verzet tegen allerlei vreemde “liberale” onderdrukkende",2022-09-06,9147460,598338963,,Telegram,keywords,Niets,
4693,42222,"ps://www.gelderlander.nl/nijmegen/coronacrisis-vergelijkbaar-met-de-tweede-wereldoorlog-het-kan-ons-blijvend-veranderen~a027d428/  U ziet, mevrouw Bergkamp, de - volgens u en de kamer - extreem rechtse hersenspinsels van Gideon van Meijeren zijn in werkelijkheid maatschappelijk breed gedragen discussiepunten, waarin zelfs de zogenaamde geleerden de vergelijk",2021-09-12,2877553,1485422915,,Telegram,random,Niets,
4694,42223,", oprichter en leider van de Nederlandse partij Forum voor Democratie (FvD), runt een YouTube-kanaal over onderwerpen waar de [&hellip;]  Aldus : admin Meer : https://www.hetnieuwsmaardananders.nl/nl/complotten-en-samenzweringen/402266/  🇳🇱 @HNMDA_ART 🇳🇱 @HNMDA_ALL ⚙️ #Snap ✌🏾 www.hetnieuwsmaardananders.nl 🦻🏾",2022-04-27,7182668,,,Telegram,random,Niets,
4695,42224,@AIVD De grootste bedreiging voor een democratie is het communisme. De opkomst van het communisme in de vorm van #BIJ1 wordt volstrekt niet erkend. Heeft de AIVD een politieke voorkeur? Is de AIVD vooringenomen bij het uitvoeren van hun analyzes? https://t.co/pwlhruyGCa,2022-04-29,24157356,fms32338278,https://pbs.twimg.com/media/FRgEOEUXEAE7KdQ.jpg,Twitter,random,Niets,
4696,42225,https://www.rtlnieuws.nl/nieuws/politiek/artikel/5293132/reizen-met-coronabewijs-binnen-europa-omtzigt-tweede-kamer,2022-03-08,6401159,1267573020,,Telegram,random,Niets,
4697,42226,sadvocaat deed Rutte tijdens de coronacrisis en de jaren daarvoor aan ‘realtime archivering’ door onmiddellijk zelf te bepalen of een sms-bericht moest worden bewaard of vernietigd. Volgens de landsadvocaat is er geen reden om te veronderstellen dat Ruttes ‘realtime archivering’ ondeugdelijk is verlopen. https://www.ad.nl/politiek/premier-rutte-wiste-jarenla,2022-05-18,7507000,1474236482,,Telegram,random,Niets,
4698,42227,' <f.azarkan@tweedekamer.nl>; 's.vbaarle@tweedekamer.nl' <s.vbaarle@tweedekamer.nl>; 's.simons@tweedekamer.nl' <s.simons@tweedekamer.nl>; 'c.vdplas@tweedekamer.nl' <c.vdplas@tweedekamer.nl>; 'w.hoekstra@tweedekamer.nl' <w.hoekstra@tweedekamer.nl>; 'pieter.omtzigt@tweedekamer.nl' <pieter.omtzigt@tweedekamer.nl>; 'r.peters@tweedekamer.nl' <r.peters@tweedekamer,2021-10-04,3203701,1281381227,,Telegram,random,Niets,
4699,42228,Man van het volk? Kritisch? Was dan alles nep aan Omtzigt?  🏛️ TELEGRAM.me/FVDgeluid SLUIT JE AAN of DEEL DIT BERICHT!,2021-09-29,3140299,1390936433,,Telegram,random,Niets,
4700,42229,"Zwitserland bevriest nu de bankkonten van russische oligargen, maar geeft daarbij zijn financieele onafhankelijkheid prijs en daarmee het Gekoesterde bankgeheim ten grabbel gooiend. Dat is een goede ontwikkeling, waar moet dat zwarte geld in de trillions dan naar toe..? Daar de Ukraine zijn grenzen aan de UN niet heeft opgegeven, tijdens het afscheiden van D",2022-03-05,6351299,1216320855,,Telegram,random,Niets,
4701,42230,"Thalita, je staat niet alleen in de strijd. Al sinds maart vorig jaar wist ik dat the road map to  a Eoropean vaccinatonpadport eraan zat te komen. Het werd ein 2013 opgesteld en is in 2018 in werking gesteld. Alleen moest de noodzaak voor een vaccinatie paspoort gecreëerd worden. Dit is één van de redenen waarom ik niet geloof in de toeval van de pandemie.",2021-05-07,1250073,1768211831,,Telegram,random,Niets,
4702,42231,@BeroepsBurgerH @pieter_vkampen @antwoordengraag @thierrybaudet @DeGroene Bronnen controleren heeft natuurlijk ook niks met fact-checken te maken.,2022-08-12,30982528,santos99791,,Twitter,random,Niets,
4703,42232,"Ja mevrouw Hermans, het volk is de hele kliek zat, meer dan zat. Vooral jullie clubje is daar debet en dan vooral uw politiekleider en psychopaat Rutte!  #algemenebeschouwingen",2021-09-22,11747135,lensink0104,,Twitter,keywords,Niets,
4704,42233,@Ton_Verhulst @op1npo NPO sanneren? Kies dan voor @Martinbosma_pvv,2021-03-16,3997269,StaalRob,,Twitter,random,Niets,
4705,42234,"ormale” leven.  Wat denken ze?  Onwetendheid is geluk?  Niet wanneer misdaden tegen de menselijkheid dagelijks op grote schaal plaatsvinden.  IEDEREEN zou eens naar het onderstaande interview moeten luisteren door Stew Peters van een zeer geïnformeerde, zeer moedige klokkenluider.  Vertaling van het bericht hieronder 👇👇👇👇👇👇👇👇👇👇 👇👇👇👇👇👇👇👇👇👇",2021-07-30,2276607,1352686394,,Telegram,random,Niets,
4706,42235,"liek. Anders zou Lucifer de actie niet tellen.....en dus zou het ook niet lukken..... Welnu, dat zien wij nu, zij slingeren ons in het gezicht wat zij gaan doen..... Rutte ; “Het stopt als het volk niet meer wil” ( Wat stopt, meneer Rutte, ?   Het onderwerpen soms ? Het overheersen ?, Het creeeren van valse wetsontwerpen ? Het slaaf maken van een heel volk”)",2021-12-02,4508031,1507236880,,Telegram,random,Demoniserend,
